,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
ESP-La Liga,2324,Girona,Antal Yaakobishvili,HUN,DF,19,2004,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Arnau Martinez,ESP,DF,20,2003,13.8,0,1,0,0.0,0.07,0.0,0.0,,7.9,0,0,0,0.2,0.2,0.2,-0.2,-0.2
ESP-La Liga,2324,Girona,Artem Dovbyk,UKR,FW,26,1997,28.7,24,77,36,46.8,2.68,1.25,0.22,0.47,12.4,1,7,8,24.2,17.9,0.23,-0.2,-0.9
ESP-La Liga,2324,Girona,Bernardo Espinosa,COL,DF,34,1989,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Cristhian Stuani,URU,FW,36,1986,8.9,9,34,17,50.0,3.81,1.9,0.26,0.53,9.0,0,0,0,9.6,9.6,0.3,-0.6,-0.6
ESP-La Liga,2324,Girona,Daley Blind,NED,DF,33,1990,33.0,1,17,6,35.3,0.51,0.18,0.06,0.17,16.6,1,0,0,1.7,1.7,0.1,-0.7,-0.7
ESP-La Liga,2324,Girona,David López,ESP,DF,33,1989,21.8,3,16,5,31.3,0.73,0.23,0.19,0.6,15.0,0,0,0,2.1,1.9,0.12,0.9,1.1
ESP-La Liga,2324,Girona,Eric García,ESP,DF,22,2001,29.3,5,16,6,37.5,0.55,0.2,0.31,0.83,9.4,0,0,0,2.8,2.8,0.18,2.2,2.2
ESP-La Liga,2324,Girona,Ibrahima Kebe,MLI,MF,22,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Iván Martín,ESP,MF,24,1999,30.3,5,19,11,57.9,0.63,0.36,0.26,0.45,16.4,0,0,0,2.9,2.9,0.15,2.1,2.1
ESP-La Liga,2324,Girona,Jastin García,ESP,FW,19,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Jhon Solis,COL,MF,18,2004,4.3,0,9,2,22.2,2.11,0.47,0.0,0.0,17.3,0,0,0,1.0,1.0,0.12,-1.0,-1.0
ESP-La Liga,2324,Girona,Juanpe,ESP,DF,32,1991,8.3,0,4,0,0.0,0.48,0.0,0.0,,12.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ESP-La Liga,2324,Girona,Miguel Gutiérrez,ESP,DF,22,2001,33.7,2,34,5,14.7,1.01,0.15,0.06,0.4,22.3,0,0,0,2.8,2.8,0.08,-0.8,-0.8
ESP-La Liga,2324,Girona,Pablo Torre,ESP,"MF,FW",20,2003,7.8,0,13,1,7.7,1.67,0.13,0.0,0.0,19.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8
ESP-La Liga,2324,Girona,Paulo Gazzaniga,ARG,GK,31,1992,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Portu,ESP,"MF,FW",31,1992,13.2,7,21,10,47.6,1.59,0.76,0.33,0.7,11.5,0,0,0,3.4,3.4,0.16,3.6,3.6
ESP-La Liga,2324,Girona,Silvi Clúa,ESP,MF,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Girona,Sávio,BRA,"FW,MF",19,2004,33.1,9,45,20,44.4,1.36,0.6,0.2,0.45,16.6,0,0,0,6.1,6.1,0.13,2.9,2.9
ESP-La Liga,2324,Girona,Toni Villa,ESP,FW,28,1995,0.1,0,1,1,100.0,6.92,6.92,0.0,0.0,18.9,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Girona,Valery Fernández,ESP,"MF,FW",23,1999,5.6,2,5,2,40.0,0.89,0.36,0.4,1.0,18.9,0,0,0,0.7,0.7,0.14,1.3,1.3
ESP-La Liga,2324,Girona,Viktor Tsyhankov,UKR,"MF,FW",25,1997,22.8,8,44,15,34.1,1.93,0.66,0.18,0.53,17.0,3,0,0,6.2,6.2,0.14,1.8,1.8
ESP-La Liga,2324,Girona,Yan Couto,BRA,"DF,FW",21,2002,24.9,1,29,11,37.9,1.16,0.44,0.03,0.09,21.3,0,0,0,1.5,1.5,0.05,-0.5,-0.5
ESP-La Liga,2324,Girona,Yangel Herrera,VEN,MF,25,1998,23.4,5,52,18,34.6,2.22,0.77,0.1,0.28,16.5,0,0,0,4.9,4.9,0.09,0.1,0.1
ESP-La Liga,2324,Granada,Adri Bosch,ESP,DF,22,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Alberto Perea,ESP,"MF,FW",32,1990,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Alberto Soro,ESP,MF,24,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,André Ferreira,POR,GK,27,1996,14.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Antonio Puertas,ESP,"MF,FW",31,1992,8.1,0,17,4,23.5,2.1,0.49,0.0,0.0,16.0,0,0,2,3.2,1.6,0.09,-3.2,-1.6
ESP-La Liga,2324,Granada,Augusto Batalla,ARG,GK,27,1996,17.0,0,1,0,0.0,0.06,0.0,0.0,,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Granada,Brau,ESP,DF,21,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Bruno Méndez,URU,DF,23,1999,14.8,2,8,4,50.0,0.54,0.27,0.25,0.5,15.8,0,0,0,0.6,0.6,0.08,1.4,1.4
ESP-La Liga,2324,Granada,Bryan Zaragoza,ESP,"MF,FW",21,2001,18.2,6,33,18,54.5,1.81,0.99,0.15,0.28,17.7,1,1,1,3.8,3.0,0.09,2.2,2.0
ESP-La Liga,2324,Granada,Carlos Neva,ESP,DF,27,1996,35.0,0,4,0,0.0,0.11,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ESP-La Liga,2324,Granada,Facundo Pellistri,URU,"MF,FW",21,2001,13.7,2,17,6,35.3,1.24,0.44,0.12,0.33,14.5,0,0,0,2.5,2.5,0.14,-0.5,-0.5
ESP-La Liga,2324,Granada,Faitout Maouassa,FRA,"DF,MF",25,1998,2.5,0,5,0,0.0,1.97,0.0,0.0,,20.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ESP-La Liga,2324,Granada,Famara Diedhiou,SEN,"FW,MF",30,1992,1.0,0,5,3,60.0,5.06,3.03,0.0,0.0,18.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5
ESP-La Liga,2324,Granada,Gerard Gumbau,ESP,MF,28,1994,29.7,0,45,9,20.0,1.51,0.3,0.0,0.0,28.3,8,0,0,1.8,1.8,0.04,-1.8,-1.8
ESP-La Liga,2324,Granada,Gonzalo Villar,ESP,MF,25,1998,20.0,1,22,4,18.2,1.1,0.2,0.05,0.25,22.5,0,0,0,1.9,1.9,0.08,-0.9,-0.9
ESP-La Liga,2324,Granada,Ignasi Miquel,ESP,DF,30,1992,33.2,1,22,8,36.4,0.66,0.24,0.05,0.13,12.7,0,0,0,1.4,1.4,0.06,-0.4,-0.4
ESP-La Liga,2324,Granada,Jesús Vallejo,ESP,DF,26,1997,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,José Callejón,ESP,"MF,FW",36,1987,8.9,0,12,4,33.3,1.34,0.45,0.0,0.0,14.5,1,0,0,1.3,1.3,0.11,-1.3,-1.3
ESP-La Liga,2324,Granada,Kamil Jóźwiak,POL,MF,25,1998,6.3,0,4,1,25.0,0.63,0.16,0.0,0.0,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ESP-La Liga,2324,Granada,Kamil Piątkowski,POL,DF,23,2000,5.6,0,4,2,50.0,0.71,0.36,0.0,0.0,7.3,0,0,0,0.8,0.8,0.2,-0.8,-0.8
ESP-La Liga,2324,Granada,Lucas Boyé,ARG,FW,27,1996,28.2,6,56,15,26.8,1.98,0.53,0.11,0.4,13.3,1,0,0,6.2,6.2,0.11,-0.2,-0.2
ESP-La Liga,2324,Granada,Marc Martínez,ESP,GK,33,1990,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Martin Hongla,CMR,"MF,DF",25,1998,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,18.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
ESP-La Liga,2324,Granada,Matias Arezo,URU,FW,20,2002,4.1,0,12,4,33.3,2.93,0.98,0.0,0.0,18.1,0,0,0,1.2,1.2,0.1,-1.2,-1.2
ESP-La Liga,2324,Granada,Miguel Ángel Rubio,ESP,DF,25,1998,17.3,1,9,2,22.2,0.52,0.12,0.11,0.5,10.4,0,0,0,0.8,0.8,0.09,0.2,0.2
ESP-La Liga,2324,Granada,Myrto Uzuni,ALB,FW,28,1995,27.2,11,58,24,41.4,2.13,0.88,0.12,0.29,17.9,2,4,5,12.9,9.0,0.16,-1.9,-2.0
ESP-La Liga,2324,Granada,Njegoš Petrović,SRB,"MF,FW",24,1999,1.7,0,2,1,50.0,1.15,0.57,0.0,0.0,31.9,1,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Granada,Pablo Saenz,ESP,MF,22,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Raúl Fernández,ESP,GK,35,1988,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Raúl Torrente,ESP,DF,21,2001,13.9,0,3,0,0.0,0.22,0.0,0.0,,14.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ESP-La Liga,2324,Granada,Ricard Sánchez,ESP,DF,23,2000,25.5,3,14,5,35.7,0.55,0.2,0.21,0.6,19.0,0,0,0,1.0,1.0,0.07,2.0,2.0
ESP-La Liga,2324,Granada,Samu Omorodion,ESP,FW,19,2004,0.9,1,3,2,66.7,3.38,2.25,0.33,0.5,8.6,0,0,0,0.7,0.7,0.23,0.3,0.3
ESP-La Liga,2324,Granada,Sergio Rodelas,ESP,"FW,DF",18,2004,1.4,0,2,0,0.0,1.48,0.0,0.0,,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Granada,Sergio Ruiz,ESP,MF,28,1994,27.7,0,13,1,7.7,0.47,0.04,0.0,0.0,18.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7
ESP-La Liga,2324,Granada,Shon Weissman,ISR,FW,27,1996,0.9,0,1,0,0.0,1.1,0.0,0.0,,13.1,0,0,0,0.0,0.0,0.04,0.0,0.0
ESP-La Liga,2324,Granada,Theo Corbeanu,CAN,"MF,FW",21,2002,2.0,1,5,2,40.0,2.47,0.99,0.2,0.5,23.6,1,0,0,0.3,0.3,0.06,0.7,0.7
ESP-La Liga,2324,Granada,Víctor Díaz,ESP,"DF,MF",35,1988,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Granada,Wilson Manafá,POR,"DF,MF",29,1994,2.7,0,1,0,0.0,0.37,0.0,0.0,,29.4,0,0,0,0.0,0.0,0.01,0.0,0.0
ESP-La Liga,2324,Granada,Álvaro Carreras,ESP,"MF,FW",20,2003,5.3,0,7,1,14.3,1.33,0.19,0.0,0.0,12.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ESP-La Liga,2324,Granada,Óscar Melendo,ESP,"MF,FW",25,1997,12.5,0,6,2,33.3,0.48,0.16,0.0,0.0,14.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4
ESP-La Liga,2324,Las Palmas,Aarón Escandell,ESP,GK,27,1995,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Alberto Moleiro,ESP,"FW,MF",19,2003,20.0,3,33,10,30.3,1.65,0.5,0.09,0.3,20.0,0,0,0,2.0,2.0,0.06,1.0,1.0
ESP-La Liga,2324,Las Palmas,Benito Ramírez,ESP,"FW,MF",28,1995,4.3,1,10,3,30.0,2.34,0.7,0.1,0.33,22.5,1,0,0,0.4,0.4,0.04,0.6,0.6
ESP-La Liga,2324,Las Palmas,Cristian Herrera,ESP,"FW,MF",32,1991,1.8,1,1,1,100.0,0.54,0.54,1.0,1.0,3.8,0,0,0,0.9,0.9,0.87,0.1,0.1
ESP-La Liga,2324,Las Palmas,Daley Sinkgraven,NED,DF,28,1995,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Enzo Loiodice,FRA,MF,22,2000,19.9,0,16,6,37.5,0.8,0.3,0.0,0.0,23.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5
ESP-La Liga,2324,Las Palmas,Eric Curbelo,ESP,"DF,MF",29,1994,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Fabio González,ESP,MF,26,1997,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Iñaki González,ESP,MF,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Javier Muñoz,ESP,MF,28,1995,29.3,2,38,9,23.7,1.3,0.31,0.05,0.22,21.0,0,0,0,2.5,2.5,0.07,-0.5,-0.5
ESP-La Liga,2324,Las Palmas,Jonathan Viera,ESP,"MF,FW",33,1989,6.9,2,12,4,33.3,1.75,0.58,0.0,0.0,24.0,2,2,2,2.3,0.7,0.06,-0.3,-0.7
ESP-La Liga,2324,Las Palmas,José Campaña,ESP,MF,30,1993,1.9,0,1,0,0.0,0.53,0.0,0.0,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Las Palmas,Juan Herzog,ESP,DF,20,2003,3.2,2,3,3,100.0,0.92,0.92,0.67,0.67,6.2,0,0,0,0.7,0.7,0.23,1.3,1.3
ESP-La Liga,2324,Las Palmas,Julian Araujo,MEX,DF,21,2001,16.2,1,7,2,28.6,0.43,0.12,0.14,0.5,20.5,0,0,0,0.7,0.7,0.1,0.3,0.3
ESP-La Liga,2324,Las Palmas,Kirian Rodríguez,ESP,MF,27,1996,35.7,6,43,14,32.6,1.21,0.39,0.14,0.43,25.4,2,0,0,2.1,2.1,0.05,3.9,3.9
ESP-La Liga,2324,Las Palmas,Marc Cardona,ESP,FW,28,1995,8.2,4,21,10,47.6,2.56,1.22,0.14,0.3,14.3,0,1,1,4.2,3.5,0.16,-0.2,-0.5
ESP-La Liga,2324,Las Palmas,Marvin,ESP,"FW,DF",23,2000,20.6,0,14,3,21.4,0.68,0.15,0.0,0.0,17.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9
ESP-La Liga,2324,Las Palmas,Mika Mármol,ESP,DF,22,2001,35.3,0,3,0,0.0,0.08,0.0,0.0,,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ESP-La Liga,2324,Las Palmas,Munir El Haddadi,MAR,FW,27,1995,27.2,3,42,11,26.2,1.54,0.4,0.07,0.27,16.7,3,0,1,4.3,3.5,0.08,-1.3,-0.5
ESP-La Liga,2324,Las Palmas,Máximo Perrone,ARG,MF,20,2003,18.0,0,7,3,42.9,0.39,0.17,0.0,0.0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ESP-La Liga,2324,Las Palmas,Omenuke Mfulu,COD,"MF,FW",29,1994,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Las Palmas,Pejiño,ESP,FW,27,1996,5.6,2,17,8,47.1,3.04,1.43,0.12,0.25,22.2,0,0,0,1.3,1.3,0.08,0.7,0.7
ESP-La Liga,2324,Las Palmas,Sandro Ramírez,ESP,FW,28,1995,20.1,1,51,18,35.3,2.54,0.9,0.02,0.06,21.7,5,0,1,3.7,3.0,0.06,-2.7,-2.0
ESP-La Liga,2324,Las Palmas,Saúl Coco,EQG,DF,24,1999,25.5,1,20,4,20.0,0.78,0.16,0.05,0.25,25.6,8,0,0,1.1,1.1,0.05,-0.1,-0.1
ESP-La Liga,2324,Las Palmas,Sergi Cardona,ESP,DF,24,1999,31.3,1,26,5,19.2,0.83,0.16,0.04,0.2,13.9,0,0,0,2.7,2.7,0.1,-1.7,-1.7
ESP-La Liga,2324,Las Palmas,Sory Kaba,GUI,FW,28,1995,8.0,1,13,1,7.7,1.62,0.12,0.08,1.0,17.1,0,0,0,1.5,1.5,0.11,-0.5,-0.5
ESP-La Liga,2324,Las Palmas,Álex Suárez,ESP,DF,30,1993,28.5,2,7,5,71.4,0.25,0.18,0.29,0.4,9.9,0,0,0,1.2,1.2,0.22,0.8,0.8
ESP-La Liga,2324,Las Palmas,Álvaro Lemos,ESP,DF,30,1993,2.8,0,1,0,0.0,0.36,0.0,0.0,,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2324,Las Palmas,Álvaro Vallés,ESP,GK,26,1997,36.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Mallorca,Abdón Prats,ESP,"FW,MF",30,1992,14.1,6,33,14,42.4,2.34,0.99,0.18,0.43,14.8,2,0,0,3.2,3.2,0.1,2.8,2.8
ESP-La Liga,2324,Mallorca,Amath,SEN,"FW,MF",27,1996,4.4,0,12,2,16.7,2.74,0.46,0.0,0.0,14.1,0,0,0,1.6,1.6,0.13,-1.6,-1.6
ESP-La Liga,2324,Mallorca,Antonio Raillo,ESP,DF,31,1991,24.4,3,29,9,31.0,1.19,0.37,0.1,0.33,17.3,0,0,0,1.4,1.4,0.05,1.6,1.6
ESP-La Liga,2324,Mallorca,Antonio Sánchez,ESP,MF,26,1997,16.1,3,23,9,39.1,1.43,0.56,0.13,0.33,20.1,0,0,0,2.5,2.5,0.11,0.5,0.5
ESP-La Liga,2324,Mallorca,Copete,ESP,DF,23,1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1.0,13.4,0,0,0,0.5,0.5,0.08,0.5,0.5
ESP-La Liga,2324,Mallorca,Cyle Larin,CAN,FW,28,1995,20.3,3,69,25,36.2,3.41,1.23,0.04,0.12,12.7,0,0,0,9.0,9.0,0.13,-6.0,-6.0
ESP-La Liga,2324,Mallorca,Dani Rodríguez,ESP,MF,35,1988,29.1,2,27,4,14.8,0.93,0.14,0.07,0.5,19.8,0,0,0,1.4,1.4,0.05,0.6,0.6
ESP-La Liga,2324,Mallorca,Dominik Greif,SVK,GK,26,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Mallorca,Giovanni González,URU,DF,28,1994,27.4,1,14,4,28.6,0.51,0.15,0.07,0.25,21.3,0,0,0,0.5,0.5,0.03,0.5,0.5
ESP-La Liga,2324,Mallorca,Iván Cuéllar,ESP,GK,39,1984,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Mallorca,Jaume Costa,ESP,DF,35,1988,18.7,0,6,2,33.3,0.32,0.11,0.0,0.0,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ESP-La Liga,2324,Mallorca,Javier Llabrés,ESP,"MF,FW",20,2002,2.7,1,9,4,44.4,3.28,1.46,0.11,0.25,19.9,0,0,0,0.7,0.7,0.08,0.3,0.3
ESP-La Liga,2324,Mallorca,Manu Morlanes,ESP,MF,24,1999,17.9,0,11,4,36.4,0.61,0.22,0.0,0.0,16.3,0,0,0,1.0,1.0,0.1,-1.0,-1.0
ESP-La Liga,2324,Mallorca,Martin Valjent,SVK,DF,27,1995,26.1,0,9,0,0.0,0.34,0.0,0.0,,19.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ESP-La Liga,2324,Mallorca,Matija Nastasić,SRB,DF,30,1993,25.1,2,8,2,25.0,0.32,0.08,0.25,1.0,10.2,0,0,0,1.0,1.0,0.13,1.0,1.0
ESP-La Liga,2324,Mallorca,Nacho Vidal,ESP,DF,28,1995,4.6,0,8,3,37.5,1.73,0.65,0.0,0.0,12.3,0,0,0,1.0,1.0,0.13,-1.0,-1.0
ESP-La Liga,2324,Mallorca,Nemanja Radonjić,SRB,"MF,DF",27,1996,3.9,0,10,7,70.0,2.55,1.78,0.0,0.0,17.5,0,0,0,1.6,1.6,0.16,-1.6,-1.6
ESP-La Liga,2324,Mallorca,Omar Mascarell,EQG,MF,30,1993,17.5,0,6,0,0.0,0.34,0.0,0.0,,21.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ESP-La Liga,2324,Mallorca,Pablo Maffeo,ESP,DF,26,1997,16.2,1,11,4,36.4,0.68,0.25,0.09,0.25,23.3,0,0,0,0.8,0.8,0.07,0.2,0.2
ESP-La Liga,2324,Mallorca,Predrag Rajković,SRB,GK,27,1995,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Mallorca,Samu Costa,POR,MF,22,2000,25.6,1,22,3,13.6,0.86,0.12,0.05,0.33,20.9,1,0,0,1.1,1.1,0.05,-0.1,-0.1
ESP-La Liga,2324,Mallorca,Sergi Darder,ESP,MF,29,1993,24.0,2,32,12,37.5,1.34,0.5,0.06,0.17,22.4,1,0,0,2.2,2.2,0.07,-0.2,-0.2
ESP-La Liga,2324,Mallorca,Siebe Van Der Heyden,BEL,DF,25,1998,3.2,0,2,0,0.0,0.63,0.0,0.0,,9.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2
ESP-La Liga,2324,Mallorca,Toni Lato,ESP,DF,25,1997,17.2,0,5,1,20.0,0.29,0.06,0.0,0.0,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ESP-La Liga,2324,Mallorca,Vedat Muriqi,KVX,FW,29,1994,25.9,7,62,21,33.9,2.4,0.81,0.1,0.29,14.1,0,1,3,10.4,8.0,0.13,-3.4,-2.0
ESP-La Liga,2324,Osasuna,Aimar Oroz,ESP,MF,21,2001,26.0,2,24,5,20.8,0.92,0.19,0.04,0.2,18.0,1,1,1,3.5,2.8,0.11,-1.5,-1.8
ESP-La Liga,2324,Osasuna,Aitor Fernández,ESP,GK,32,1991,6.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,Ante Budimir,CRO,FW,32,1991,27.1,17,73,31,42.5,2.7,1.15,0.19,0.45,12.8,0,3,4,14.2,11.1,0.15,2.8,2.9
ESP-La Liga,2324,Osasuna,Asier Osambela,ESP,MF,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,Catena,ESP,DF,28,1994,28.2,1,18,5,27.8,0.64,0.18,0.06,0.2,13.3,1,0,0,1.3,1.3,0.07,-0.3,-0.3
ESP-La Liga,2324,Osasuna,Darko Brašanac,SRB,MF,31,1992,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,David García,ESP,DF,29,1994,25.9,0,15,2,13.3,0.58,0.08,0.0,0.0,9.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0
ESP-La Liga,2324,Osasuna,Ezequiel Ávila,ARG,"FW,MF",29,1994,9.6,1,27,6,22.2,2.81,0.62,0.04,0.17,21.2,0,0,0,2.0,2.0,0.08,-1.0,-1.0
ESP-La Liga,2324,Osasuna,Iker Muñoz,ESP,MF,20,2002,20.6,4,23,6,26.1,1.12,0.29,0.17,0.67,21.6,0,0,0,1.1,1.1,0.05,2.9,2.9
ESP-La Liga,2324,Osasuna,Iñigo Arguibide,ESP,DF,18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,Jesús Areso,ESP,DF,24,1999,29.6,1,9,2,22.2,0.3,0.07,0.11,0.5,27.1,0,0,0,0.2,0.2,0.02,0.8,0.8
ESP-La Liga,2324,Osasuna,Johan Mojica,COL,DF,30,1992,22.7,0,17,1,5.9,0.75,0.04,0.0,0.0,22.1,2,0,0,1.0,1.0,0.06,-1.0,-1.0
ESP-La Liga,2324,Osasuna,Jon Moncayola,ESP,MF,25,1998,20.0,1,16,5,31.3,0.8,0.25,0.06,0.2,23.0,0,0,0,0.6,0.6,0.04,0.4,0.4
ESP-La Liga,2324,Osasuna,Jorge Herrando,ESP,DF,22,2001,18.3,0,4,0,0.0,0.22,0.0,0.0,,14.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
ESP-La Liga,2324,Osasuna,Jorge Moreno,ESP,DF,22,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,José Arnaiz,ESP,"FW,MF",28,1995,10.3,2,29,9,31.0,2.81,0.87,0.07,0.22,22.7,5,0,0,1.7,1.7,0.06,0.3,0.3
ESP-La Liga,2324,Osasuna,Juan Cruz Armada,ESP,DF,31,1992,18.5,0,3,0,0.0,0.16,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.01,0.0,0.0
ESP-La Liga,2324,Osasuna,Kike Barja,ESP,"FW,MF",26,1997,3.4,0,4,2,50.0,1.19,0.59,0.0,0.0,14.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
ESP-La Liga,2324,Osasuna,Lucas Torró,ESP,MF,29,1994,19.9,1,30,7,23.3,1.51,0.35,0.03,0.14,22.3,1,0,0,1.5,1.5,0.05,-0.5,-0.5
ESP-La Liga,2324,Osasuna,Max Svensson,ESP,FW,21,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2324,Osasuna,Moi Gómez,ESP,"MF,FW",29,1994,22.3,3,19,7,36.8,0.85,0.31,0.16,0.43,21.3,1,0,0,1.7,1.7,0.09,1.3,1.3
ESP-La Liga,2324,Osasuna,Nacho Vidal,ESP,"DF,FW",28,1995,1.1,1,3,1,33.3,2.81,0.94,0.33,1.0,12.4,0,0,0,0.3,0.3,0.1,0.7,0.7
ESP-La Liga,2324,Osasuna,Pablo Ibáñez,ESP,MF,24,1998,12.8,1,27,7,25.9,2.11,0.55,0.04,0.14,18.1,0,0,0,2.3,2.3,0.08,-1.3,-1.3
ESP-La Liga,2324,Osasuna,Raúl,ESP,FW,22,2000,15.1,6,33,12,36.4,2.19,0.8,0.18,0.5,11.6,0,0,0,4.9,4.9,0.15,1.1,1.1
ESP-La Liga,2324,Osasuna,Rubén García,ESP,"FW,MF",30,1993,17.2,3,28,10,35.7,1.63,0.58,0.11,0.3,18.0,3,0,0,2.3,2.3,0.08,0.7,0.7
ESP-La Liga,2324,Osasuna,Rubén Peña,ESP,"DF,FW",32,1991,23.2,0,17,5,29.4,0.73,0.22,0.0,0.0,21.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9
